class73	link	(//nav[@id='nav-header']/ul/li/a[@title])[6]	class8	menu
class73	link	(//nav[@id='nav-header']/ul/li/a[@title])[7]	class5	menu
class73	link	(//nav[@id='nav-header']/ul/li/a[@title])[1]	class5	menu
class73	link	(//nav[@id='nav-footer']/ul/li/a[@title])[2]	class5	menu
class73	link	(//nav[@id='nav-footer']/ul/li/a[@title])[4]	class8	menu
class73	link	(//nav[@id='nav-footer']/ul/li/a[@title])[5]	class8	menu
class73	link	(//nav[@id='nav-footer']/ul/li/a[@title])[8]	class6	menu
class73	link	(//nav[@id='nav-footer']/ul/li/a[@title])[3]	class8	menu
class73	link	(//nav[@id='nav-footer']/ul/li/a[@title])[6]	class8	menu
class73	link	(//nav[@id='nav-footer']/ul/li/a[@title])[7]	class5	menu
